sample_id,code_snippet,label,LoC,NoM,NoP,CC,MND,NoF,CR,NoW,MNW,SCCL,sStC,PBM,FAC,MC,API,DbC,SyncIO,ImgC,AsyncUI,TmrStr
124,"class FireStoreMethods {
final FirebaseFirestore -firestore = FirebaseFirestore.instance;

Future<String> uploadPost(String description, Uint8List file, String uid,
String username, String profImage) async {
// asking uid here because we dont want to make extra calls to firebase auth when we can just get from our state management
String res = ""Some error occurred"";
try {
String photoUrl =
await StorageMethods().uploadImageToStorage('posts', file, true);
String postId = const Uuid().v1(); // creates unique id based on time
Post post = Post(
description: description,
uid: uid,
username: username,
likes: [],
postId: postId,
datePublished: DateTime.now(),
postUrl: photoUrl,
profImage: profImage,
);
-firestore.collection('posts').doc(postId).set(post.toJson());
res = ""success"";
} catch (err) {
res = err.toString();
}
return res;
}

Future<String> likePost(String postId, String uid, List likes) async {
String res = ""Some error occurred"";
try {
if (likes.contains(uid)) {
// if the likes list contains the user uid, we need to remove it
-firestore.collection('posts').doc(postId).update({
'likes': FieldValue.arrayRemove([uid])
});
} else {
// else we need to add uid to the likes array
-firestore.collection('posts').doc(postId).update({
'likes': FieldValue.arrayUnion([uid])
});
}
res = 'success';
} catch (err) {
res = err.toString();
}
return res;
}

// Post comment
Future<String> postComment(String postId, String text, String uid,
String name, String profilePic) async {
String res = ""Some error occurred"";
try {
if (text.isNotEmpty) {
// if the likes list contains the user uid, we need to remove it
String commentId = const Uuid().v1();
-firestore
.collection('posts')
.doc(postId)
.collection('comments')
.doc(commentId)
.set({
'profilePic': profilePic,
'name': name,
'uid': uid,
'text': text,
'commentId': commentId,
'datePublished': DateTime.now(),
});
res = 'success';
} else {
res = ""Please enter text"";
}
} catch (err) {
res = err.toString();
}
return res;
}

// Delete Post
Future<String> deletePost(String postId) async {
String res = ""Some error occurred"";
try {
await -firestore.collection('posts').doc(postId).delete();
res = 'success';
} catch (err) {
res = err.toString();
}
return res;
}

Future<void> followUser(String uid, String followId) async {
try {
DocumentSnapshot snap =
await -firestore.collection('users').doc(uid).get();
List following = (snap.data()! as dynamic)['following'];

if (following.contains(followId)) {
await -firestore.collection('users').doc(followId).update({
'followers': FieldValue.arrayRemove([uid])
});

await -firestore.collection('users').doc(uid).update({
'following': FieldValue.arrayRemove([followId])
});
} else {
await -firestore.collection('users').doc(followId).update({
'followers': FieldValue.arrayUnion([uid])
});

await -firestore.collection('users').doc(uid).update({
'following': FieldValue.arrayUnion([followId])
});
}
} catch (e) {
if (kDebugMode) print(e.toString());
}
}
}",0,107,0,0,10,4,1,5.6000000000000001E-2,4,1,0,0,0,0,0,0,0,0,0,7,0
125,"Future<String> uploadPost(String description, Uint8List file, String uid,
String username, String profImage) async {
// asking uid here because we dont want to make extra calls to firebase auth when we can just get from our state management
String res = ""Some error occurred"";
try {
String photoUrl =
await StorageMethods().uploadImageToStorage('posts', file, true);
String postId = const Uuid().v1(); // creates unique id based on time
Post post = Post(
description: description,
uid: uid,
username: username,
likes: [],
postId: postId,
datePublished: DateTime.now(),
postUrl: photoUrl,
profImage: profImage,
);
-firestore.collection('posts').doc(postId).set(post.toJson());
res = ""success"";
} catch (err) {
res = err.toString();
}
return res;
}",0,24,0,0,2,1,0,4.2000000000000003E-2,3,1,0,0,0,0,0,0,0,0,0,1,0
126,"Future<String> likePost(String postId, String uid, List likes) async {
String res = ""Some error occurred"";
try {
if (likes.contains(uid)) {
// if the likes list contains the user uid, we need to remove it
-firestore.collection('posts').doc(postId).update({
'likes': FieldValue.arrayRemove([uid])
});
} else {
// else we need to add uid to the likes array
-firestore.collection('posts').doc(postId).update({
'likes': FieldValue.arrayUnion([uid])
});
}
res = 'success';
} catch (err) {
res = err.toString();
}
return res;
}",0,18,0,0,3,3,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"Future<String> postComment(String postId, String text, String uid,
String name, String profilePic) async {
String res = ""Some error occurred"";
try {
if (text.isNotEmpty) {
// if the likes list contains the user uid, we need to remove it
String commentId = const Uuid().v1();
-firestore
.collection('posts')
.doc(postId)
.collection('comments')
.doc(commentId)
.set({
'profilePic': profilePic,
'name': name,
'uid': uid,
'text': text,
'commentId': commentId,
'datePublished': DateTime.now(),
});
res = 'success';
} else {
res = ""Please enter text"";
}
} catch (err) {
res = err.toString();
}
return res;
}",0,28,0,0,3,3,0,3.5999999999999997E-2,1,1,0,0,0,0,0,0,0,0,0,0,0
128,"Future<String> deletePost(String postId) async {
String res = ""Some error occurred"";
try {
await -firestore.collection('posts').doc(postId).delete();
res = 'success';
} catch (err) {
res = err.toString();
}
return res;
}",0,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,"Future<void> followUser(String uid, String followId) async {
try {
DocumentSnapshot snap =
await -firestore.collection('users').doc(uid).get();
List following = (snap.data()! as dynamic)['following'];

if (following.contains(followId)) {
await -firestore.collection('users').doc(followId).update({
'followers': FieldValue.arrayRemove([uid])
});

await -firestore.collection('users').doc(uid).update({
'following': FieldValue.arrayRemove([followId])
});
} else {
await -firestore.collection('users').doc(followId).update({
'followers': FieldValue.arrayUnion([uid])
});

await -firestore.collection('users').doc(uid).update({
'following': FieldValue.arrayUnion([followId])
});
}
} catch (e) {
if (kDebugMode) print(e.toString());
}
}",0,24,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
130,"class AuthMethods {
final FirebaseFirestore -firestore = FirebaseFirestore.instance;
final FirebaseAuth -auth = FirebaseAuth.instance;

// get user details
Future<model.User> getUserDetails() async {
User currentUser = -auth.currentUser!;

DocumentSnapshot documentSnapshot =
await -firestore.collection('users').doc(currentUser.uid).get();

return model.User.fromSnap(documentSnapshot);
}

// Signing Up User

Future<String> signUpUser({
required String email,
required String password,
required String username,
required String bio,
required Uint8List file,
}) async {
String res = ""Some error Occurred"";
try {
if (email.isNotEmpty ||
password.isNotEmpty ||
username.isNotEmpty ||
bio.isNotEmpty ||
file != null) {
// registering user in auth with email and password
UserCredential cred = await -auth.createUserWithEmailAndPassword(
email: email,
password: password,
);

String photoUrl =
await StorageMethods().uploadImageToStorage('profilePics', file, false);

model.User user = model.User(
username: username,
uid: cred.user!.uid,
photoUrl: photoUrl,
email: email,
bio: bio,
followers: [],
following: [],
);

// adding user in our database
await -firestore
.collection(""users"")
.doc(cred.user!.uid)
.set(user.toJson());

res = ""success"";
} else {
res = ""Please enter all the fields"";
}
} catch (err) {
return err.toString();
}
return res;
}

// logging in user
Future<String> loginUser({
required String email,
required String password,
}) async {
String res = ""Some error Occurred"";
try {
if (email.isNotEmpty || password.isNotEmpty) {
// logging in user with email and password
await -auth.signInWithEmailAndPassword(
email: email,
password: password,
);
res = ""success"";
} else {
res = ""Please enter all the fields"";
}
} catch (err) {
return err.toString();
}
return res;
}

Future<void> signOut() async {
await -auth.signOut();
}
}",0,75,0,0,10,3,2,0.08,2,1,0,0,0,0,0,0,0,0,0,6,0
131,"Future<model.User> getUserDetails() async {
User currentUser = -auth.currentUser!;

DocumentSnapshot documentSnapshot =
await -firestore.collection('users').doc(currentUser.uid).get();

return model.User.fromSnap(documentSnapshot);
}",0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,"Future<String> signUpUser({
required String email,
required String password,
required String username,
required String bio,
required Uint8List file,
}) async {
String res = ""Some error Occurred"";
try {
if (email.isNotEmpty ||
password.isNotEmpty ||
username.isNotEmpty ||
bio.isNotEmpty ||
file != null) {
// registering user in auth with email and password
UserCredential cred = await -auth.createUserWithEmailAndPassword(
email: email,
password: password,
);

String photoUrl =
await StorageMethods().uploadImageToStorage('profilePics', file, false);

model.User user = model.User(
username: username,
uid: cred.user!.uid,
photoUrl: photoUrl,
email: email,
bio: bio,
followers: [],
following: [],
);

// adding user in our database
await -firestore
.collection(""users"")
.doc(cred.user!.uid)
.set(user.toJson());

res = ""success"";
} else {
res = ""Please enter all the fields"";
}
} catch (err) {
return err.toString();
}
return res;
}",0,42,0,0,7,2,0,4.8000000000000001E-2,2,1,0,0,0,0,0,0,0,0,0,3,0
133,"Future<String> loginUser({
required String email,
required String password,
}) async {
String res = ""Some error Occurred"";
try {
if (email.isNotEmpty || password.isNotEmpty) {
// logging in user with email and password
await -auth.signInWithEmailAndPassword(
email: email,
password: password,
);
res = ""success"";
} else {
res = ""Please enter all the fields"";
}
} catch (err) {
return err.toString();
}
return res;
}",0,20,0,0,4,2,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0
134,"Future<void> signOut() async {
await -auth.signOut();
}",0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,"class UserProvider with ChangeNotifier {
User? -user;
final AuthMethods -authMethods = AuthMethods();

User get getUser => -user!;

Future<void> refreshUser() async {
User user = await -authMethods.getUserDetails();
-user = user;
notifyListeners();
}
}",0,10,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0
136,"Future<void> refreshUser() async {
User user = await -authMethods.getUserDetails();
-user = user;
notifyListeners();
}",0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,"class User {
final String email;
final String uid;
final String photoUrl;
final String username;
final String bio;
final List followers;
final List following;

const User(
{required this.username,
required this.uid,
required this.photoUrl,
required this.email,
required this.bio,
required this.followers,
required this.following});

static User fromSnap(DocumentSnapshot snap) {
var snapshot = snap.data() as Map<String, dynamic>;

return User(
username: snapshot[""username""],
uid: snapshot[""uid""],
email: snapshot[""email""],
photoUrl: snapshot[""photoUrl""],
bio: snapshot[""bio""],
followers: snapshot[""followers""],
following: snapshot[""following""],
);
}

Map<String, dynamic> toJson() => {
""username"": username,
""uid"": uid,
""email"": email,
""photoUrl"": photoUrl,
""bio"": bio,
""followers"": followers,
""following"": following,
};
}",0,38,1,1,1,1,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0
138,"class Post {
final String description;
final String uid;
final String username;
final likes;
final String postId;
final DateTime datePublished;
final String postUrl;
final String profImage;

const Post(
{required this.description,
required this.uid,
required this.username,
required this.likes,
required this.postId,
required this.datePublished,
required this.postUrl,
required this.profImage,
});

static Post fromSnap(DocumentSnapshot snap) {
var snapshot = snap.data() as Map<String, dynamic>;

return Post(
description: snapshot[""description""],
uid: snapshot[""uid""],
likes: snapshot[""likes""],
postId: snapshot[""postId""],
datePublished: snapshot[""datePublished""],
username: snapshot[""username""],
postUrl: snapshot['postUrl'],
profImage: snapshot['profImage']
);
}

Map<String, dynamic> toJson() => {
""description"": description,
""uid"": uid,
""likes"": likes,
""username"": username,
""postId"": postId,
""datePublished"": datePublished,
'postUrl': postUrl,
'profImage': profImage
};
}",0,43,1,1,1,1,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0
139,"void myIsolate(SendPort isolateToMainStream) {
ReceivePort mainToIsolateStream = ReceivePort();
isolateToMainStream.send(mainToIsolateStream.sendPort);
Peer -rpc;
bool ready = false;
List<List<dynamic> > waitQueue;
SecureSocketChannel -socket;

Future<dynamic> sendToRPC(List<dynamic> data) async {
try {
var parm = {'url': data[1]};
if(data.length == 3) {
if(data[2] is String) {
parm['data'] = json.decode(data[2]);
} else {
parm['data'] = data[2];
}
parm['meta'] = {
'fast': true
};
}
return -rpc.sendRequest(data[0], parm);
} catch(e, backtrace) {
print(""ISO ERROR"");
print(e);
print(backtrace);
return {'value':false};
}
}

Future waitWhile(bool test(), [Duration pollInterval = Duration.zero]) {
var completer = new Completer();
check() {
if (!test()) {
completer.complete();
} else {
new Timer(pollInterval, check);
}
}
check();
return completer.future;
}

Future<void> handleQueue() async {
if(ready && -rpc != null) {
ready = false;

while(waitQueue != null) {
var tmp = waitQueue;
waitQueue = null;
while(tmp.length > 0) {
var items = tmp.take(10).toList();
tmp.removeRange(0, items.length);
int count = 0;
-rpc.withBatch(() {
for(int i=0; i<items.length; i++) {
int id = items[i].removeLast();
count++;
sendToRPC(items[i]).then((res) {
List<dynamic> result = [id, res['value']];
isolateToMainStream.send(result);
count--;
});
}
});

await waitWhile(() => count > 0);
}
}
ready = true;
}
}

mainToIsolateStream.listen((data) async {
if(data is List) {
if(data.length == 2) {
if(data[0] == ""stop"") {
await waitWhile(() => !ready);

isolateToMainStream.send([data[1], true]);

print(""Stopping isolate"");
if(-socket != null) {
-socket.close();
}
mainToIsolateStream.close();
}
} else if(data.length == 5) {
-socket = SecureSocketChannel(host: data[0], port: data[1], ca: data[2], cert: data[3], key: data[4]);
-socket.connect().then((conn) {
-rpc = Peer(-socket.cast<String>());

-rpc.registerMethod('PUT', (Parameters params) {
// Uri url = params['url'].asUri;
// String data = params['data'].asString;
// String id = url.pathSegments.last;

return false;
});

-rpc.registerMethod('GET', (Parameters params) {
// Uri url = params['url'].asUri;
// String id = url.pathSegments.last;

return false;
});

-rpc.listen();

ready = true;
handleQueue();
});
} else {
if(waitQueue == null) {
waitQueue = List<List<dynamic> >();
}
waitQueue.add(data);
await handleQueue();
}
}
});
}",1,103,3,2,16,7,0,4.9000000000000002E-2,7,2,0,0,0,0,5,0,0,0,0,3,1
140,"Future<dynamic> sendToRPC(List<dynamic> data) async {
try {
var parm = {'url': data[1]};
if(data.length == 3) {
if(data[2] is String) {
parm['data'] = json.decode(data[2]);
} else {
parm['data'] = data[2];
}
parm['meta'] = {
'fast': true
};
}
return -rpc.sendRequest(data[0], parm);
} catch(e, backtrace) {
print(""ISO ERROR"");
print(e);
print(backtrace);
return {'value':false};
}
}",0,21,0,0,4,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
141,"Future waitWhile(bool test(), [Duration pollInterval = Duration.zero]) {
var completer = new Completer();
check() {
if (!test()) {
completer.complete();
} else {
new Timer(pollInterval, check);
}
}
check();
return completer.future;
}",0,12,2,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
142,"Future<void> handleQueue() async {
if(ready && -rpc != null) {
ready = false;

while(waitQueue != null) {
var tmp = waitQueue;
waitQueue = null;
while(tmp.length > 0) {
var items = tmp.take(10).toList();
tmp.removeRange(0, items.length);
int count = 0;
-rpc.withBatch(() {
for(int i=0; i<items.length; i++) {
int id = items[i].removeLast();
count++;
sendToRPC(items[i]).then((res) {
List<dynamic> result = [id, res['value']];
isolateToMainStream.send(result);
count--;
});
}
});

await waitWhile(() => count > 0);
}
}
ready = true;
}
}",0,27,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
143,"class Wappsto {
final String host;
final int port;
final String ca;
final String cert;
final String key;

Network -network;
SendPort mainToIsolateStream;
int -sendId = 0;
int -recvCount = 0;
HashMap -callbacks = HashMap<int, Completer>();
Function -progressCallback;

int get totalEvents {
return -sendId;
}

int get sendEvents {
return -recvCount;
}

Wappsto({this.host = ""wappsto.com"", this.port = 443, this.ca, this.cert, this.key});

Future<void> connect() async {
mainToIsolateStream = await initIsolate();

mainToIsolateStream.send([host, port, ca, cert, key]);
}

Future<void> stop() {
return rawSend(['stop']);
}

Network createNetwork(String name) {
X509CertificateData data = X509Utils.x509CertificateFromPem(cert);
String commonName = data.subject[""2.5.4.3""];

-network = Network(id: commonName, name: name, wappsto: this);

return -network;
}

Future<bool> postNetwork(Network network) async {
-network = network;

List<String> cmd = ['POST', '/network', network.toJsonString()];
return await rawSend(cmd);
}

Future<bool> update(WappstoModel item) async {
List<String> cmd = ['PUT', item.url, item.toJsonString()];
return await rawSend(cmd);
}

Future<bool> delete(WappstoModel item) async {
List<String> cmd = ['DELETE', item.url];
return await rawSend(cmd);
}

Future<bool> rawSend(List<String> cmd) async {
if(mainToIsolateStream != null) {
-sendId++;
Completer c = Completer<bool>();
List<dynamic> tmp = List();
tmp.addAll(cmd);
tmp.add(-sendId);
-callbacks[-sendId] = c;

mainToIsolateStream.send(tmp);

updateProgress();

return c.future;
}

return false;
}

void progressStatus(Function cb) {
-progressCallback = cb;
}

void updateProgress() {
if(-progressCallback != null) {
-progressCallback(-recvCount / -sendId);
}
}

Future<SendPort> initIsolate() async {
Completer completer = Completer<SendPort>();
ReceivePort isolateToMainStream = ReceivePort();

isolateToMainStream.listen((data) {
if (data is SendPort) {
SendPort mainToIsolateStream = data;
completer.complete(mainToIsolateStream);
} else {
-recvCount++;
updateProgress();
if(-callbacks[data[0]] != null) {
-callbacks[data[0]].complete(data[1]);
-callbacks.remove(data[0]);
}
}
});

try {
await Isolate.spawn(myIsolate, isolateToMainStream.sendPort);
return completer.future;
} catch(e, backtrace) {
print(""ISO ERR"");
print(e);
print(backtrace);
return null;
}
}
}",0,94,4,1,6,4,10,0,4,1,0,0,0,2,4,0,0,0,0,5,0
